code_dep_com;COM;Code postal;PTOT;CODDEP
57742;Walscheid;00000;1540;57
57743;Waltembourg;00000;250;57
57745;Wiesviller;00000;952;57
57746;Willerwald;00000;1584;57
57747;Wintersbourg;00000;276;57
57748;Wittring;00000;782;57
57749;VÅ“lfling-lès-Bouzonville;00000;162;57
57750;WÅ“lfling-lès-Sarreguemines;00000;744;57
57751;Woippy;00000;14151;57
57752;Woustviller;00000;3037;57
57753;Wuisse;00000;61;57
57754;Xanrey;00000;112;57
57755;Xocourt;00000;99;57
57756;Xouaxange;00000;313;57
57757;Yutz;00000;17408;57
57759;Zarbeling;00000;64;57
57760;Zetting;00000;864;57
57761;Zilling;00000;271;57
57762;Zimming;00000;713;57
57763;Zommange;00000;48;57
57764;Zoufftgen;00000;1259;57
57765;Diesen;00000;1073;57
57767;Stuckange;00000;1342;57
58001;Achun;00000;160;58
58002;Alligny-Cosne;00000;918;58
58003;Alligny-en-Morvan;00000;614;58
58004;Alluy;00000;386;58
58005;Amazy;00000;225;58
58006;Anlezy;00000;247;58
58007;Annay;00000;345;58
58008;Anthien;00000;174;58
58009;Arbourse;00000;129;58
58010;Arleuf;00000;695;58
58011;Armes;00000;288;58
58012;Arquian;00000;585;58
58013;Arthel;00000;98;58
58014;Arzembouy;00000;68;58
58015;Asnan;00000;123;58
58016;Asnois;00000;144;58
58017;Aunay-en-Bazois;00000;233;58
58018;Authiou;00000;47;58
58019;Avrée;00000;86;58
58020;Avril-sur-Loire;00000;257;58
58021;Azy-le-Vif;00000;209;58
58023;Bazoches;00000;178;58
58024;Bazolles;00000;291;58
58025;Béard;00000;169;58
58026;Beaulieu;00000;150;58
58027;Beaumont-la-Ferrière;00000;124;58
58028;Beaumont-Sardolles;00000;120;58
58029;Beuvron;00000;81;58
58030;Biches;00000;295;58
58031;Billy-Chevannes;00000;302;58
58032;Billy-sur-Oisy;00000;367;58
58033;Bitry;00000;304;58
58034;Blismes;00000;189;58
58035;Bona;00000;304;58
58036;Bouhy;00000;473;58
58037;Brassy;00000;628;58
58038;Breugnon;00000;165;58
58039;Brèves;00000;239;58
58040;Brinay;00000;147;58
58041;Brinon-sur-Beuvron;00000;176;58
58042;Bulcy;00000;138;58
58043;Bussy-la-Pesle;00000;54;58
58044;La Celle-sur-Loire;00000;823;58
58045;La Celle-sur-Nièvre;00000;159;58
58046;Cercy-la-Tour;00000;1738;58
58047;Cervon;00000;677;58
58048;Cessy-les-Bois;00000;112;58
58049;Chalaux;00000;85;58
58050;Challement;00000;47;58
58051;Challuy;00000;1659;58
58052;Champallement;00000;47;58
58053;Champlemy;00000;332;58
58054;Champlin;00000;40;58
58055;Champvert;00000;776;58
58056;Champvoux;00000;304;58
58057;Chantenay-Saint-Imbert;00000;1171;58
58058;La Chapelle-Saint-André;00000;305;58
58059;La Charité-sur-Loire;00000;4799;58
58060;Charrin;00000;628;58
58061;Chasnay;00000;123;58
58062;Château-Chinon (Ville);00000;2316;58
58063;Château-Chinon (Campagne);00000;556;58
58064;Châteauneuf-Val-de-Bargis;00000;514;58
58065;Châtillon-en-Bazois;00000;921;58
58066;Châtin;00000;84;58
58067;Chaulgnes;00000;1526;58
58068;Chaumard;00000;214;58
58069;Chaumot;00000;164;58
58070;Chazeuil;00000;59;58
58071;Chevannes-Changy;00000;145;58
58072;Chevenon;00000;628;58
58073;Chevroches;00000;128;58
58074;Chiddes;00000;344;58
58075;Chitry-les-Mines;00000;219;58
58076;Chougny;00000;79;58
58077;Ciez;00000;380;58
58078;Cizely;00000;54;58
58079;Clamecy;00000;3773;58
58080;La Collancelle;00000;170;58
58081;Colméry;00000;280;58
58082;Corancy;00000;289;58
58083;Corbigny;00000;1549;58
58084;Corvol-d'Embernard;00000;89;58
58085;Corvol-l'Orgueilleux;00000;766;58
58086;Cosne-Cours-sur-Loire;00000;9827;58
58087;Cossaye;00000;714;58
58088;Coulanges-lès-Nevers;58660;3811;58
58089;Couloutre;00000;196;58
58090;Courcelles;00000;220;58
58092;Crux-la-Ville;00000;404;58
58093;Cuncy-lès-Varzy;00000;129;58
58094;Dampierre-sous-Bouhy;00000;452;58
58095;Decize;58300;5408;58
58096;Devay;00000;504;58
58097;Diennes-Aubigny;00000;93;58
58098;Dirol;00000;116;58
58099;Dommartin;00000;167;58
58101;Dompierre-sur-Nièvre;00000;192;58
58102;Donzy;00000;1602;58
58103;Dornecy;00000;478;58
58104;Dornes;00000;1490;58
58105;Druy-Parigny;00000;314;58
58106;Dun-les-Places;00000;357;58
58107;Dun-sur-Grandry;00000;146;58
58108;Empury;00000;86;58
58109;Entrains-sur-Nohain;00000;762;58
58110;Epiry;00000;247;58
58111;Fâchin;00000;106;58
58112;La Fermeté;00000;639;58
58113;Fertrève;00000;101;58
58114;Fléty;00000;97;58
58115;Fleury-sur-Loire;00000;233;58
58116;Flez-Cuzy;00000;136;58
58117;Fourchambault;58600;4178;58
58118;Fours;00000;649;58
58119;Frasnay-Reugny;00000;85;58
58120;Gâcogne;00000;224;58
58121;Garchizy;00000;3786;58
58122;Garchy;00000;433;58
58123;Germenay;00000;138;58
58124;Germigny-sur-Loire;00000;778;58
58125;Gien-sur-Cure;00000;97;58
58126;Gimouille;00000;457;58
58127;Giry;00000;191;58
58128;Glux-en-Glenne;00000;91;58
58129;Gouloux;00000;181;58
58130;Grenois;00000;97;58
58131;Guérigny;00000;2550;58
58132;Guipy;00000;238;58
58133;Héry;00000;75;58
58134;Imphy;58160;3240;58
58135;Isenay;00000;102;58
58136;Jailly;00000;70;58
58137;Lamenay-sur-Loire;00000;68;58
58138;Langeron;00000;367;58
58139;Lanty;00000;116;58
58140;Larochemillay;00000;236;58
58141;Lavault-de-Frétoy;00000;71;58
58142;Limanton;00000;243;58
58143;Limon;00000;149;58
58144;Livry;00000;704;58
58145;Lormes;00000;1302;58
58146;Lucenay-lès-Aix;00000;997;58
58147;Lurcy-le-Bourg;00000;283;58
58148;Luthenay-Uxeloup;00000;626;58
58149;Luzy;00000;2026;58
58150;Lys;00000;116;58
58151;La Machine;00000;3293;58
58152;Magny-Cours;00000;1422;58
58153;Magny-Lormes;00000;73;58
58154;La Maison-Dieu;00000;118;58
58155;La Marche;00000;578;58
58156;Marcy;00000;147;58
58157;Marigny-l'Eglise;00000;298;58
58158;Mars-sur-Allier;00000;312;58
58159;Marigny-sur-Yonne;00000;200;58
58160;Marzy;00000;3925;58
58161;Maux;00000;144;58
58162;Menestreau;00000;111;58
58163;Menou;00000;188;58
58164;Mesves-sur-Loire;00000;695;58
58165;Metz-le-Comte;00000;167;58
58166;Mhère;00000;233;58
58168;Millay;00000;446;58
58169;Moissy-Moulinot;00000;18;58
58170;Monceaux-le-Comte;00000;124;58
58171;Montapas;00000;291;58
58172;Montambert;00000;124;58
58173;Montaron;00000;158;58
58174;Montenoison;00000;122;58
58175;Mont-et-Marré;00000;158;58
58176;Montigny-aux-Amognes;00000;657;58
58177;Montigny-en-Morvan;00000;282;58
58178;Montigny-sur-Canne;00000;155;58
58179;Montreuillon;00000;266;58
58180;Montsauche-les-Settons;00000;516;58
58181;Moraches;00000;150;58
58182;Moulins-Engilbert;00000;1469;58
58183;Mouron-sur-Yonne;00000;98;58
58184;Moussy;00000;104;58
58185;Moux-en-Morvan;00000;533;58
58186;Murlin;00000;70;58
58187;Myennes;00000;524;58
58188;Nannay;00000;117;58
58189;Narcy;00000;482;58
58190;Neuffontaines;00000;107;58
58191;Neuilly;00000;116;58
58192;Neuville-lès-Decize;00000;227;58
58193;Neuvy-sur-Loire;00000;1441;58
58194;Nevers;58000;34069;58
58195;La Nocle-Maulaix;00000;280;58
58196;Nolay;00000;350;58
58197;Nuars;00000;160;58
58198;Oisy;00000;306;58
58199;Onlay;00000;158;58
58200;Ouagne;00000;150;58
58201;Oudan;00000;146;58
58202;Ougny;00000;24;58
58203;Oulon;00000;64;58
58204;Vaux d'Amognes;00000;548;58
58205;Ouroux-en-Morvan;00000;607;58
58206;Parigny-la-Rose;00000;36;58
58207;Parigny-les-Vaux;00000;1002;58
58208;Pazy;00000;306;58
58209;Perroy;00000;155;58
58210;Planchez;00000;305;58
58211;Poil;00000;150;58
58212;Poiseux;00000;332;58
58213;Pougny;00000;476;58
58214;Pougues-les-Eaux;00000;2406;58
58215;Pouilly-sur-Loire;00000;1630;58
58216;Pouques-Lormes;00000;161;58
58217;Pousseaux;00000;201;58
58218;Prémery;00000;1850;58
58219;Préporché;00000;212;58
58220;Raveau;00000;664;58
58221;Rémilly;00000;152;58
58222;Rix;00000;160;58
58223;Rouy;00000;638;58
58224;Ruages;00000;93;58
58225;Saincaize-Meauce;00000;376;58
58226;Saint-Agnan;00000;133;58
58227;Saint-Amand-en-Puisaye;00000;1250;58
58228;Saint-Andelain;00000;584;58
58229;Saint-André-en-Morvan;00000;316;58
58230;Saint-Aubin-des-Chaumes;00000;71;58
58231;Saint-Aubin-les-Forges;00000;400;58
58232;Saint-Benin-d'Azy;00000;1285;58
58233;Saint-Benin-des-Bois;00000;173;58
58234;Saint-Bonnot;00000;145;58
58235;Saint-Brisson;00000;263;58
58236;Sainte-Colombe-des-Bois;00000;137;58
58237;Saint-Didier;00000;31;58
58238;Saint-Eloi;58000;2271;58
58239;Saint-Firmin;00000;161;58
58240;Saint-Franchy;00000;79;58
58241;Saint-Germain-Chassenay;00000;320;58
58242;Saint-Germain-des-Bois;00000;125;58
58243;Saint-Gratien-Savigny;00000;119;58
58244;Saint-Hilaire-en-Morvan;00000;224;58
58245;Saint-Hilaire-Fontaine;00000;170;58
58246;Saint-Honoré-les-Bains;00000;727;58
58247;Saint-Jean-aux-Amognes;00000;491;58
58248;Saint-Laurent-l'Abbaye;00000;219;58
58249;Saint-Léger-de-Fougeret;00000;354;58
58250;Saint-Léger-des-Vignes;00000;1909;58
58251;Saint-Loup;00000;481;58
58252;Saint-Malo-en-Donziois;00000;130;58
58253;Sainte-Marie;00000;83;58
58254;Saint-Martin-d'Heuille;00000;583;58
58255;Saint-Martin-du-Puy;00000;284;58
58256;Saint-Martin-sur-Nohain;00000;389;58
58257;Saint-Maurice;00000;64;58
58258;Saint-Ouen-sur-Loire;00000;567;58
58259;Saint-Parize-en-Viry;00000;147;58
58260;Saint-Parize-le-Châtel;00000;1273;58
58261;Saint-Père;00000;1079;58
58262;Saint-Péreuse;00000;219;58
58263;Saint-Pierre-du-Mont;00000;172;58
58264;Saint-Pierre-le-Moûtier;00000;1905;58
58265;Saint-Quentin-sur-Nohain;00000;97;58
58266;Saint-Révérien;00000;155;58
58267;Saint-Saulge;00000;804;58
58268;Saint-Seine;00000;201;58
58269;Saint-Sulpice;00000;423;58
58270;Saint-Vérain;00000;357;58
58271;Saizy;00000;190;58
58272;Sardy-lès-Epiry;00000;112;58
58273;Sauvigny-les-Bois;00000;1474;58
58274;Savigny-Poil-Fol;00000;118;58
58275;Saxi-Bourdon;00000;301;58
58276;Sémelay;00000;224;58
58277;Sermages;00000;198;58
58278;Sermoise-sur-Loire;00000;1550;58
58279;Sichamps;00000;186;58
58280;Sougy-sur-Loire;00000;614;58
58281;Suilly-la-Tour;00000;610;58
58282;Surgy;00000;344;58
58283;Taconnay;00000;76;58
58284;Talon;00000;40;58
58285;Tamnay-en-Bazois;00000;165;58
58286;Tannay;00000;585;58
58287;Tazilly;00000;195;58
58288;Teigny;00000;104;58
58289;Ternant;00000;189;58
58290;Thaix;00000;47;58
58291;Thianges;00000;176;58
58292;Tintury;00000;167;58
58293;Toury-Lurcy;00000;420;58
58294;Toury-sur-Jour;00000;121;58
58295;Tracy-sur-Loire;00000;1001;58
58296;Tresnay;00000;137;58
58297;Trois-Vèvres;00000;244;58
58298;Tronsanges;00000;407;58
58299;Trucy-l'Orgueilleux;00000;222;58
58300;Urzy;00000;1781;58
58301;Vandenesse;00000;303;58
58302;Varennes-lès-Narcy;00000;933;58
58303;Varennes-Vauzelles;58640;9378;58
58304;Varzy;00000;1303;58
58305;Vauclaix;00000;137;58
58306;Verneuil;00000;305;58
58307;Vielmanay;00000;183;58
58308;Vignol;00000;62;58
58309;Villapourçon;00000;415;58
58310;Villiers-le-Sec;00000;49;58
58311;Ville-Langy;00000;248;58
58312;Villiers-sur-Yonne;00000;278;58
58313;Vitry-Laché;00000;84;58
59001;Abancourt;00000;482;59
59002;Abscon;00000;4343;59
59003;Aibes;00000;378;59
59004;Aix-en-Pévèle;00000;1334;59
59005;Allennes-les-Marais;59251;3515;59
59006;Amfroipret;00000;224;59
59007;Anhiers;00000;899;59
59008;Aniche;00000;10168;59
59009;Villeneuve-d'Ascq;59650;62613;59
59010;Anneux;00000;261;59
59011;AnnÅ“ullin;00000;10583;59
59012;Anor;00000;3266;59
59013;Anstaing;00000;1533;59
59014;Anzin;59410;13411;59
59015;Arleux;00000;3204;59
59016;Armbouts-Cappel;00000;2247;59
59017;Armentières;59280;25269;59
59018;Arnèke;00000;1587;59
59019;Artres;00000;1073;59
59021;Assevent;00000;1833;59
59022;Attiches;00000;2293;59
59023;Aubencheul-au-Bac;00000;553;59
59024;Auberchicourt;00000;4580;59
59025;Aubers;00000;1696;59
59026;Aubigny-au-Bac;00000;1183;59
59027;Aubry-du-Hainaut;00000;1720;59
59028;Auby;00000;7273;59
59029;Auchy-lez-Orchies;00000;1523;59
59031;Audignies;00000;376;59
59032;Aulnoy-lez-Valenciennes;00000;7295;59
59033;Aulnoye-Aymeries;00000;9080;59
59034;Avelin;59710;2685;59
59035;Avesnelles;00000;2417;59
59036;Avesnes-sur-Helpe;00000;4333;59
59037;Avesnes-les-Aubert;00000;3664;59
59038;Avesnes-le-Sec;00000;1466;59
59039;Awoingt;00000;834;59
59041;Bachant;00000;2308;59
59042;Bachy;00000;1820;59
59043;Bailleul;59270;15404;59
59044;Baisieux;00000;4826;59
59045;Baives;00000;171;59
59046;Bambecque;00000;823;59
59047;Banteux;00000;352;59
59048;Bantigny;00000;534;59
59049;Bantouzelle;00000;444;59
59050;Bas-Lieu;00000;352;59
59051;La Bassée;00000;6560;59
59052;Bauvin;00000;5130;59
59053;Bavay;00000;3324;59
59054;Bavinchove;00000;1006;59
59055;Bazuel;00000;522;59
59056;Beaucamps-Ligny;00000;874;59
59057;Beaudignies;00000;575;59
59058;Beaufort;00000;1028;59
59059;Beaumont-en-Cambrésis;00000;445;59
59060;Beaurain;00000;237;59
59061;Beaurepaire-sur-Sambre;00000;268;59
59062;Beaurieux;00000;170;59
59063;Beauvois-en-Cambrésis;00000;2024;59
59064;Bellaing;00000;1273;59
59065;Bellignies;00000;823;59
59066;Bérelles;00000;161;59
59067;Bergues;00000;3644;59
59068;Berlaimont;00000;3211;59
59069;Bermerain;00000;748;59
59070;Bermeries;00000;375;59
59071;Bersée;59235;2310;59
59072;Bersillies;00000;262;59
59073;Berthen;00000;569;59
59074;Bertry;00000;2204;59
59075;Béthencourt;00000;766;59
59076;Bettignies;00000;315;59
59077;Bettrechies;00000;263;59
59078;Beugnies;00000;630;59
59079;Beuvrages;00000;6843;59
59080;Beuvry-la-Forêt;00000;2827;59
59081;Bévillers;00000;578;59
59082;Bierne;00000;1831;59
59083;Bissezeele;00000;255;59
59084;Blaringhem;00000;2089;59
59085;Blécourt;00000;311;59
59086;Boeschepe;00000;2185;59
59087;BoÃ«seghem;00000;763;59
59088;Bois-Grenier;00000;1760;59
59089;Bollezeele;00000;1454;59
59090;Bondues;59910;9989;59
59091;Borre;00000;592;59
59092;Bouchain;00000;3964;59
59093;Boulogne-sur-Helpe;00000;346;59
59094;Bourbourg;00000;7202;59
59096;Bourghelles;00000;1700;59
59097;Boursies;00000;407;59
59098;Bousbecque;00000;4858;59
59099;Bousies;00000;1771;59
59100;Bousignies;00000;352;59
59101;Bousignies-sur-Roc;00000;398;59
59102;Boussières-en-Cambrésis;00000;442;59
59103;Boussières-sur-Sambre;00000;530;59
59104;Boussois;00000;3216;59
59105;Bouvignies;00000;1557;59
59106;Bouvines;00000;770;59
59107;Bray-Dunes;00000;4540;59
59108;Briastre;00000;754;59
59109;Brillon;00000;780;59
59110;Brouckerque;00000;1451;59
59111;Broxeele;00000;403;59
59112;Bruay-sur-l'Escaut;00000;11298;59
59113;Bruille-lez-Marchiennes;00000;1367;59
59114;Bruille-Saint-Amand;00000;1682;59
59115;Brunémont;00000;713;59
59116;Bry;00000;426;59
59117;Bugnicourt;00000;1061;59
59118;Busigny;00000;2481;59
59119;Buysscheure;00000;618;59
59120;CaÃ«stre;00000;2051;59
59121;Cagnoncles;00000;625;59
59122;Cambrai;59400;32794;59
59123;Camphin-en-Carembault;00000;1722;59
59124;Camphin-en-Pévèle;00000;2540;59
59125;Cantaing-sur-Escaut;00000;413;59
59126;Cantin;00000;1699;59
59127;Capelle;00000;150;59
59128;Capinghem;00000;2567;59
59129;Cappelle-en-Pévèle;00000;2295;59
59130;Cappelle-Brouck;00000;1170;59
59131;Cappelle-la-Grande;00000;7994;59
59132;Carnières;00000;1033;59
59133;Carnin;00000;1052;59
59134;Cartignies;00000;1256;59
59135;Cassel;00000;2365;59
59136;Le Cateau-Cambrésis;00000;7171;59
59137;Catillon-sur-Sambre;00000;813;59
59138;Cattenières;00000;696;59
59139;Caudry;59540;14261;59
59140;Caullery;00000;462;59
59141;Cauroir;00000;582;59
59142;Cerfontaine;00000;714;59
59143;La Chapelle-d'Armentières;00000;8671;59
59144;Château-l'Abbaye;00000;872;59
59145;Chemy;00000;784;59
59146;Chéreng;00000;3014;59
59147;Choisies;00000;51;59
59148;Clairfayts;00000;362;59
59149;Clary;00000;1104;59
59150;Cobrieux;00000;537;59
59151;Colleret;00000;1634;59
59152;Comines;00000;12887;59
59153;Condé-sur-l'Escaut;00000;9569;59
59155;Coudekerque-Branche;00000;21144;59
59156;Courchelettes;00000;2874;59
59157;Cousolre;00000;2225;59
59158;Coutiches;00000;3122;59
59159;Craywick;00000;674;59
59160;Crespin;00000;4525;59
59161;CrèvecÅ“ur-sur-l'Escaut;00000;796;59
59162;Crochte;00000;686;59
59163;Croix;59170;21157;59
59164;Croix-Caluyau;00000;255;59
59165;Cuincy;00000;6498;59
59166;Curgies;00000;1373;59
59167;Cuvillers;00000;199;59
59168;Cysoing;59830;4918;59
59169;Damousies;00000;206;59
59170;Dechy;00000;5393;59
59171;Dehéries;00000;39;59
59172;Denain;59220;19999;59
59173;Deûlémont;59890;1843;59
59174;Dimechaux;00000;332;59
59175;Dimont;00000;319;59
59176;Doignies;00000;329;59
59177;Dompierre-sur-Helpe;00000;871;59
59178;Douai;59500;40471;59
59179;Douchy-les-Mines;00000;10325;59
59180;Le Doulieu;00000;1485;59
59181;Dourlers;00000;557;59
59182;Drincham;00000;272;59
59183;Dunkerque;00000;87547;59
59184;Ebblinghem;00000;668;59
59185;Ecaillon;00000;1976;59
59186;Eccles;00000;81;59
59187;Eclaibes;00000;273;59
59188;Ecuélin;00000;144;59
59189;Eecke;00000;1247;59
59190;Elesmes;00000;1000;59
59191;Elincourt;00000;630;59
59192;Emerchicourt;00000;894;59
59193;Emmerin;00000;3133;59
59194;Englefontaine;00000;1305;59
59195;Englos;00000;622;59
59196;Ennetières-en-Weppes;59320;1323;59
59197;Ennevelin;00000;2258;59
59198;Eppe-Sauvage;00000;248;59
59199;Erchin;00000;697;59
59200;Eringhem;00000;510;59
59201;Erquinghem-le-Sec;00000;608;59
59202;Erquinghem-Lys;00000;5356;59
59203;Erre;00000;1596;59
59204;Escarmain;00000;488;59
59205;Escaudain;00000;9725;59
59206;EscaudÅ“uvres;00000;3246;59
59207;Escautpont;00000;4236;59
59208;Escobecques;00000;314;59
59209;Esnes;00000;682;59
59210;Esquelbecq;00000;2155;59
59211;Esquerchin;00000;925;59
59212;Estaires;00000;6597;59
59213;Estourmel;00000;473;59
59214;Estrées;00000;1124;59
59215;Estreux;00000;992;59
59216;Eswars;00000;358;59
59217;Eth;00000;353;59
59218;EtrÅ“ungt;00000;1322;59
59219;Estrun;00000;720;59
59220;Faches-Thumesnil;59155;18313;59
59221;Famars;00000;2614;59
59222;Faumont;59310;2258;59
59223;Le Favril;00000;508;59
59224;Féchain;00000;1712;59
59225;Feignies;00000;6878;59
59226;Felleries;00000;1470;59
59227;Fenain;00000;5560;59
59228;Férin;00000;1475;59
59229;Féron;00000;573;59
59230;Ferrière-la-Grande;00000;5325;59
59231;Ferrière-la-Petite;00000;1071;59
59232;La Flamengrie;00000;430;59
59233;Flaumont-Waudrechies;00000;368;59
59234;Flers-en-Escrebieux;00000;5824;59
59236;Flesquières;00000;265;59
59237;Flêtre;00000;1009;59
59238;Flines-lès-Mortagne;00000;1660;59
59239;Flines-lez-Raches;00000;5691;59
59240;Floursies;00000;130;59
59241;Floyon;00000;535;59
59242;Fontaine-au-Bois;00000;681;59
59243;Fontaine-au-Pire;00000;1238;59
59244;Fontaine-Notre-Dame;00000;1807;59
59246;Forest-en-Cambrésis;00000;574;59
59247;Forest-sur-Marque;00000;1480;59
59249;Fourmies;00000;11754;59
59250;Fournes-en-Weppes;59134;2336;59
59251;Frasnoy;00000;380;59
59252;Frelinghien;00000;2467;59
59253;Fresnes-sur-Escaut;00000;7540;59
59254;Fressain;00000;892;59
59255;Fressies;00000;579;59
59256;Fretin;00000;3323;59
59257;Fromelles;00000;1056;59
59258;Genech;00000;3469;59
59259;Ghissignies;00000;531;59
59260;Ghyvelde;00000;4191;59
59261;Glageon;00000;1787;59
59262;Godewaersvelde;00000;2124;59
59263;GÅ“ulzin;00000;1075;59
59264;Gognies-Chaussée;00000;741;59
59265;Gommegnies;00000;2344;59
59266;Gondecourt;00000;4073;59
59267;Gonnelieu;00000;306;59
59268;La Gorgue;00000;5688;59
59269;Gouzeaucourt;00000;1500;59
59270;Grand-Fayt;00000;489;59
59271;Grande-Synthe;59760;22731;59
59272;Grand-Fort-Philippe;00000;5177;59
59273;Gravelines;00000;11202;59
59274;La Groise;00000;486;59
59275;Gruson;00000;1303;59
59276;Guesnain;00000;4723;59
59277;Gussignies;00000;336;59
59278;Hallennes-lez-Haubourdin;59320;4713;59
59279;Halluin;59250;20857;59
59280;Hamel;00000;798;59
59281;Hantay;00000;1293;59
59282;Hardifort;00000;418;59
59283;Hargnies;00000;623;59
59284;Hasnon;59178;3949;59
59285;Haspres;00000;2700;59
59286;Haubourdin;59320;14840;59
59287;Haucourt-en-Cambrésis;00000;197;59
59288;Haulchin;00000;2366;59
59289;Haussy;00000;1554;59
59290;Haut-Lieu;00000;395;59
59291;Hautmont;00000;14614;59
59292;Haveluy;00000;3310;59
59293;Haverskerque;00000;1431;59
59294;Haynecourt;00000;321;59
59295;Hazebrouck;59190;21865;59
59296;Hecq;00000;364;59
59297;Hélesmes;00000;1988;59
59299;Hem;59510;18810;59
59300;Hem-Lenglet;00000;557;59
59301;Hergnies;00000;4460;59
59302;Hérin;00000;4156;59
59303;Herlies;00000;2420;59
59304;Herrin;00000;426;59
59305;Herzeele;00000;1683;59
59306;Hestrud;00000;295;59
59307;Holque;00000;908;59
59308;Hondeghem;00000;958;59
59309;Hondschoote;00000;4142;59
59310;Hon-Hergies;00000;877;59
59311;Honnechy;00000;568;59
59312;Honnecourt-sur-Escaut;00000;777;59
59313;Hordain;00000;1432;59
59314;Hornaing;00000;3583;59
59315;Houdain-lez-Bavay;00000;898;59
59316;Houplin-Ancoisne;00000;3384;59
59317;Houplines;00000;7876;59
59318;Houtkerque;00000;992;59
59319;Hoymille;00000;3396;59
59320;Illies;00000;1647;59
59321;Inchy;00000;681;59
59322;Iwuy;00000;3402;59
59323;Jenlain;00000;1171;59
59324;Jeumont;00000;10455;59
59325;Jolimetz;00000;870;59
59326;Killem;00000;1184;59
59327;Lallaing;00000;6403;59
59328;Lambersart;59130;27835;59
59329;Lambres-lez-Douai;59552;5091;59
59330;Landas;00000;2434;59
59331;Landrecies;00000;3589;59
59332;Lannoy;59390;1826;59
59333;Larouillies;00000;258;59
59334;Lauwin-Planque;00000;1644;59
59335;Lecelles;00000;2902;59
59336;Lécluse;00000;1385;59
59337;Lederzeele;00000;704;59
59338;Ledringhem;00000;678;59
59339;Leers;00000;9458;59
