id_vente;Date mutation;Valeur fonciere;Nature mutation;id_bien
16911;2020-04-03;186500;Vente;16911
16912;2020-04-03;126105;Vente;16912
16913;2020-04-03;105000;Vente;16913
16914;2020-04-03;93500;Vente;16914
16915;2020-04-03;140600;Vente;16915
16916;2020-04-03;124600;Vente;16916
16917;2020-04-03;85200;Vente;16917
16918;2020-04-03;112000;Vente;16918
16919;2020-04-03;48000;Vente;16919
16920;2020-04-03;95500;Vente;16920
16921;2020-04-03;45500;Vente;16921
16922;2020-04-03;135000;Vente;16922
16923;2020-04-03;10000;Vente;16923
16924;2020-04-03;183861;Vente;16924
16925;2020-04-03;97750;Vente;16925
16926;2020-04-03;107500;Vente;16926
16927;2020-04-03;133000;Vente;16927
16928;2020-04-03;51500;Vente;16928
16929;2020-04-03;74550;Vente;16929
16930;2020-04-03;38000;Vente;16930
16931;2020-04-03;175800;Vente;16931
16932;2020-04-03;118000;Vente;16932
16933;2020-04-03;266700;Vente;16933
16934;2020-04-03;102300;Vente;16934
16935;2020-04-03;147500;Vente;16935
16936;2020-04-03;113000;Vente;16936
16937;2020-04-03;105000;Vente;16937
16938;2020-04-03;164000;Vente;16938
16939;2020-04-03;96000;Vente;16939
16940;2020-04-03;68000;Vente;16940
16941;2020-04-03;139400;Vente;16941
16942;2020-04-03;102000;Vente;16942
16943;2020-04-03;323500;Vente;16943
16944;2020-04-03;113300;Vente;16944
16945;2020-04-03;96000;Vente;16945
16946;2020-04-03;305000;Vente;16946
16947;2020-04-03;132000;Vente;16947
16948;2020-04-03;122000;Vente;16948
16949;2020-04-03;240000;Vente;16949
16950;2020-04-03;182380;Vente;16950
16951;2020-04-03;197375;Vente;16951
16952;2020-04-03;192500;Vente;16952
16953;2020-04-03;220450;Vente;16953
16954;2020-04-03;125000;Vente;16954
16955;2020-04-03;177000;Vente;16955
16956;2020-04-03;559000;Vente;16956
16957;2020-04-03;302300;Vente;16957
16958;2020-04-03;141000;Vente;16958
16959;2020-04-03;236650;Vente;16959
16960;2020-04-03;2775000;Vente;16960
16961;2020-04-03;400000;Vente;16961
16962;2020-04-03;420000;Vente;16962
16963;2020-04-03;805920;Vente;16963
16964;2020-04-03;1113050;Vente;16964
16965;2020-04-03;857369;Vente;16965
16966;2020-04-03;684250;Vente;16966
16967;2020-04-03;566700;Vente;16967
16968;2020-04-03;548420;Vente;16968
16969;2020-04-03;670000;Vente;16969
16970;2020-04-03;599000;Vente;16970
16971;2020-04-03;615000;Vente;16971
16972;2020-04-03;516400;Vente;16972
16973;2020-04-03;1134500;Vente;16973
16974;2020-04-03;1494950;Vente;16974
16975;2020-04-03;572000;Vente;16975
16976;2020-04-03;1230000;Vente;16976
16977;2020-04-03;108640;Vente;16977
16978;2020-04-03;180000;Vente;16978
16979;2020-04-03;209000;Vente;16979
16980;2020-04-03;205000;Vente;16980
16981;2020-04-03;145000;Vente;16981
16982;2020-04-03;210000;Vente;16982
16983;2020-04-03;161600;Vente;16983
16984;2020-04-03;170000;Vente;16984
16985;2020-04-03;427500;Vente;16985
16986;2020-04-03;81000;Vente;16986
16987;2020-04-03;129500;Vente;16987
16988;2020-04-03;150000;Vente;16988
16989;2020-04-03;259900;Vente;16989
16990;2020-04-03;160000;Vente;16990
16991;2020-04-03;125000;Vente;16991
16992;2020-04-03;98500;Vente;16992
16993;2020-04-03;98000;Vente;16993
16994;2020-04-03;54500;Vente;16994
16995;2020-04-03;41500;Vente;16995
16996;2020-04-03;248000;Vente;16996
16997;2020-04-03;138500;Vente;16997
16998;2020-04-03;230000;Vente;16998
16999;2020-04-03;178000;Vente;16999
17000;2020-04-03;360854;Vente;17000
17001;2020-04-03;540000;Vente;17001
17002;2020-04-03;139900;Vente;17002
17003;2020-04-03;320850;Vente;17003
17004;2020-04-03;120000;Vente;17004
17005;2020-04-03;467050;Vente;17005
17006;2020-04-03;658000;Vente;17006
17007;2020-04-03;184000;Vente;17007
17008;2020-04-03;147000;Vente;17008
17009;2020-04-03;339600;Vente;17009
17010;2020-04-03;83900;Vente;17010
17011;2020-04-03;186000;Vente;17011
17012;2020-04-03;420000;Vente;17012
17013;2020-04-03;255000;Vente;17013
17014;2020-04-03;374201;Vente;17014
17015;2020-04-03;167400;Vente;17015
17016;2020-04-03;375000;Vente;17016
17017;2020-04-03;128500;Vente;17017
17018;2020-04-03;229900;Vente;17018
17019;2020-04-04;14000;Vente;17019
17020;2020-04-04;380000;Vente;17020
17021;2020-04-04;93200;Vente;17021
17022;2020-04-04;215000;Vente;17022
17023;2020-04-06;130000;Vente;17023
17024;2020-04-06;42500;Vente;17024
17025;2020-04-06;78000;Vente;17025
17026;2020-04-06;253000;Vente;17026
17027;2020-04-06;95500;Vente;17027
17028;2020-04-06;62000;Vente;17028
17029;2020-04-06;81800;Vente;17029
17030;2020-04-06;64000;Vente;17030
17031;2020-04-06;82000;Vente;17031
17032;2020-04-06;188000;Vente;17032
17033;2020-04-06;70000;Vente;17033
17034;2020-04-06;41500;Vente;17034
17035;2020-04-06;125000;Vente;17035
17036;2020-04-06;206800;Vente;17036
17037;2020-04-06;170000;Vente;17037
17038;2020-04-06;87000;Vente;17038
17039;2020-04-06;56000;Vente;17039
17040;2020-04-06;159500;Vente;17040
17041;2020-04-06;84000;Vente;17041
17042;2020-04-06;271000;Vente;17042
17043;2020-04-06;320000;Vente;17043
17044;2020-04-06;103000;Vente;17044
17045;2020-04-06;121420;Vente;17045
17046;2020-04-06;233000;Vente;17046
17047;2020-04-06;269000;Vente;17047
17048;2020-04-06;660000;Vente;17048
17049;2020-04-06;523000;Vente;17049
17050;2020-04-06;960000;Vente;17050
17051;2020-04-06;112000;Vente;17051
17052;2020-04-06;172000;Vente;17052
17053;2020-04-06;273200;Vente;17053
17054;2020-04-06;753963;Vente;17054
17055;2020-04-06;1228300;Vente;17055
17056;2020-04-06;914000;Vente;17056
17057;2020-04-06;510000;Vente;17057
17058;2020-04-06;5550000;Vente;17058
17059;2020-04-06;1141000;Vente;17059
17060;2020-04-06;440000;Vente;17060
17061;2020-04-06;92000;Vente;17061
17062;2020-04-06;340000;Vente;17062
17063;2020-04-06;133500;Vente;17063
17064;2020-04-06;220000;Vente;17064
17065;2020-04-06;158500;Vente;17065
17066;2020-04-06;185800;Vente;17066
17067;2020-04-06;34790;Vente;17067
17068;2020-04-06;82000;Vente;17068
17069;2020-04-06;365000;Vente;17069
17070;2020-04-06;439000;Vente;17070
17071;2020-04-06;135000;Vente;17071
17072;2020-04-07;375000;Vente;17072
17073;2020-04-07;89000;Vente;17073
17074;2020-04-07;350000;Vente;17074
17075;2020-04-07;152500;Vente;17075
17076;2020-04-07;525000;Vente;17076
17077;2020-04-07;311050;Vente;17077
17078;2020-04-07;126000;Vente;17078
17079;2020-04-07;147000;Vente;17079
17080;2020-04-07;70300;Vente;17080
17081;2020-04-07;98000;Vente;17081
17082;2020-04-07;131000;Vente;17082
17083;2020-04-07;161000;Vente;17083
17084;2020-04-07;43369;Vente;17084
17085;2020-04-07;154430;Vente;17085
17086;2020-04-07;43000;Vente;17086
17087;2020-04-07;74005;Vente;17087
17088;2020-04-07;138000;Vente;17088
17089;2020-04-07;28000;Vente;17089
17090;2020-04-07;65500;Vente;17090
17091;2020-04-07;78250;Vente;17091
17092;2020-04-07;105981;Vente;17092
17093;2020-04-07;77600;Vente;17093
17094;2020-04-07;250000;Vente;17094
17095;2020-04-07;40000;Vente;17095
17096;2020-04-07;220000;Vente;17096
17097;2020-04-07;267200;Vente;17097
17098;2020-04-07;139080;Vente;17098
17099;2020-04-07;199500;Vente;17099
17100;2020-04-07;126000;Vente;17100
17101;2020-04-07;240000;Vente;17101
17102;2020-04-07;162000;Vente;17102
17103;2020-04-07;194000;Vente;17103
17104;2020-04-07;387100;Vente;17104
17105;2020-04-07;126000;Vente;17105
17106;2020-04-07;610020;Vente;17106
17107;2020-04-07;130000;Vente;17107
17108;2020-04-07;2475000;Vente;17108
17109;2020-04-07;820000;Vente;17109
17110;2020-04-07;195760;Vente;17110
17111;2020-04-07;237000;Vente;17111
17112;2020-04-07;545600;Vente;17112
17113;2020-04-07;1020000;Vente;17113
17114;2020-04-07;670000;Vente;17114
17115;2020-04-07;1259550;Vente;17115
17116;2020-04-07;147000;Vente;17116
17117;2020-04-07;136500;Vente;17117
17118;2020-04-07;113000;Vente;17118
17119;2020-04-07;93000;Vente;17119
17120;2020-04-07;160000;Vente;17120
17121;2020-04-07;172040;Vente;17121
17122;2020-04-07;75200;Vente;17122
17123;2020-04-07;80000;Vente;17123
17124;2020-04-07;65000;Vente;17124
17125;2020-04-07;27000;Vente;17125
17126;2020-04-07;155000;Vente;17126
17127;2020-04-07;154500;Vente;17127
17128;2020-04-07;274500;Vente;17128
17129;2020-04-07;289350;Vente;17129
17130;2020-04-07;1280000;Vente;17130
17131;2020-04-08;445000;Vente;17131
17132;2020-04-08;150000;Vente;17132
17133;2020-04-08;131000;Vente;17133
17134;2020-04-08;25900;Vente;17134
17135;2020-04-08;101000;Vente;17135
17136;2020-04-08;171000;Vente;17136
17137;2020-04-08;214000;Vente;17137
17138;2020-04-08;186950;Vente;17138
17139;2020-04-08;175000;Vente;17139
17140;2020-04-08;300000;Vente;17140
17141;2020-04-08;319000;Vente;17141
17142;2020-04-08;275000;Vente;17142
17143;2020-04-08;106270;Vente;17143
17144;2020-04-08;145992;Vente;17144
17145;2020-04-08;67000;Vente;17145
17146;2020-04-08;85000;Vente;17146
17147;2020-04-08;100000;Vente;17147
17148;2020-04-08;226500;Vente;17148
17149;2020-04-08;164000;Vente;17149
17150;2020-04-08;203000;Vente;17150
17151;2020-04-08;109500;Vente;17151
17152;2020-04-08;250000;Vente;17152
17153;2020-04-08;78480;Vente;17153
17154;2020-04-08;59500;Vente;17154
17155;2020-04-08;125000;Vente;17155
17156;2020-04-08;217500;Vente;17156
17157;2020-04-08;121000;Vente;17157
17158;2020-04-08;211000;Vente;17158
17159;2020-04-08;128000;Vente;17159
17160;2020-04-08;135000;Vente;17160
17161;2020-04-08;431900;Vente;17161
17162;2020-04-08;70000;Vente;17162
17163;2020-04-08;89000;Vente;17163
17164;2020-04-08;203600;Vente;17164
17165;2020-04-08;149150;Vente;17165
17166;2020-04-08;43500;Vente;17166
17167;2020-04-08;172600;Vente;17167
17168;2020-04-08;243556;Vente;17168
17169;2020-04-08;327000;Vente;17169
17170;2020-04-08;131000;Vente;17170
17171;2020-04-08;553600;Vente;17171
17172;2020-04-08;247750;Vente;17172
17173;2020-04-08;885000;Vente;17173
17174;2020-04-08;538500;Vente;17174
17175;2020-04-08;412500;Vente;17175
17176;2020-04-08;700000;Vente;17176
17177;2020-04-08;164000;Vente;17177
17178;2020-04-08;323500;Vente;17178
17179;2020-04-08;353000;Vente;17179
17180;2020-04-08;370000;Vente;17180
17181;2020-04-08;964350;Vente;17181
17182;2020-04-08;579500;Vente;17182
17183;2020-04-08;521590;Vente;17183
17184;2020-04-08;550410;Vente;17184
17185;2020-04-08;149000;Vente;17185
17186;2020-04-08;50000;Vente;17186
17187;2020-04-08;221000;Vente;17187
17188;2020-04-08;420500;Vente;17188
17189;2020-04-08;139000;Vente;17189
17190;2020-04-08;198900;Vente;17190
17191;2020-04-08;47650;Vente;17191
17192;2020-04-08;62000;Vente;17192
17193;2020-04-08;70000;Vente;17193
17194;2020-04-08;424500;Vente;17194
17195;2020-04-08;121000;Vente;17195
17196;2020-04-08;171500;Vente;17196
17197;2020-04-08;140000;Vente;17197
17198;2020-04-08;130000;Vente;17198
17199;2020-04-08;241740;Vente;17199
17200;2020-04-08;290000;Vente;17200
17201;2020-04-08;250000;Vente;17201
17202;2020-04-08;240000;Vente;17202
17203;2020-04-08;507000;Vente;17203
17204;2020-04-08;381000;Vente;17204
17205;2020-04-08;385650;Vente;17205
17206;2020-04-08;181930;Vente;17206
17207;2020-04-08;153800;Vente;17207
17208;2020-04-09;145900;Vente;17208
17209;2020-04-09;190000;Vente;17209
17210;2020-04-09;35000;Vente;17210
17211;2020-04-09;88000;Vente;17211
17212;2020-04-09;177000;Vente;17212
17213;2020-04-09;335000;Vente;17213
17214;2020-04-09;225000;Vente;17214
17215;2020-04-09;83450;Vente;17215
17216;2020-04-09;205000;Vente;17216
17217;2020-04-09;308000;Vente;17217
17218;2020-04-09;74300;Vente;17218
17219;2020-04-09;159000;Vente;17219
17220;2020-04-09;83000;Vente;17220
17221;2020-04-09;74000;Vente;17221
17222;2020-04-09;88100;Vente;17222
17223;2020-04-09;210000;Vente;17223
17224;2020-04-09;245000;Vente;17224
17225;2020-04-09;60000;Vente;17225
17226;2020-04-09;30000;Vente;17226
17227;2020-04-09;43500;Vente;17227
17228;2020-04-09;38000;Vente;17228
17229;2020-04-09;68400;Vente;17229
17230;2020-04-09;182650;Vente;17230
17231;2020-04-09;120600;Vente;17231
17232;2020-04-09;102000;Vente;17232
17233;2020-04-09;61750;Vente;17233
17234;2020-04-09;232500;Vente;17234
17235;2020-04-09;537;Vente;17235
17236;2020-04-09;215300;Vente;17236
17237;2020-04-09;100000;Vente;17237
17238;2020-04-09;80000;Vente;17238
17239;2020-04-09;127000;Vente;17239
17240;2020-04-09;50000;Vente;17240
17241;2020-04-09;35000;Vente;17241
17242;2020-04-09;66700;Vente;17242
17243;2020-04-09;285000;Vente;17243
17244;2020-04-09;353350;Vente;17244
17245;2020-04-09;46500;Vente;17245
17246;2020-04-09;102000;Vente;17246
17247;2020-04-09;246400;Vente;17247
17248;2020-04-09;82500;Vente;17248
17249;2020-04-09;1411000;Vente;17249
17250;2020-04-09;135000;Vente;17250
17251;2020-04-09;300000;Vente;17251
17252;2020-04-09;98000;Vente;17252
17253;2020-04-09;61000;Vente;17253
17254;2020-04-09;227600;Vente;17254
17255;2020-04-09;162850;Vente;17255
17256;2020-04-09;157400;Vente;17256
17257;2020-04-09;280000;Vente;17257
17258;2020-04-09;133000;Vente;17258
17259;2020-04-09;567000;Vente;17259
17260;2020-04-09;950000;Vente;17260
17261;2020-04-09;937000;Vente;17261
17262;2020-04-09;70000;Vente;17262
17263;2020-04-09;61000;Vente;17263
17264;2020-04-09;90390;Vente;17264
17265;2020-04-09;323000;Vente;17265
17266;2020-04-09;145000;Vente;17266
17267;2020-04-09;152560;Vente;17267
17268;2020-04-09;399000;Vente;17268
17269;2020-04-09;185545;Vente;17269
17270;2020-04-09;187000;Vente;17270
17271;2020-04-09;90500;Vente;17271
17272;2020-04-09;145000;Vente;17272
17273;2020-04-09;156000;Vente;17273
17274;2020-04-09;64000;Vente;17274
17275;2020-04-09;340000;Vente;17275
17276;2020-04-09;285000;Vente;17276
17277;2020-04-09;783350;Vente;17277
17278;2020-04-09;511500;Vente;17278
17279;2020-04-09;2325000;Vente;17279
17280;2020-04-09;597800;Vente;17280
17281;2020-04-09;168000;Vente;17281
17282;2020-04-09;505250;Vente;17282
17283;2020-04-09;239000;Vente;17283
17284;2020-04-09;236900;Vente;17284
17285;2020-04-09;170000;Vente;17285
17286;2020-04-09;233000;Vente;17286
17287;2020-04-09;332000;Vente;17287
17288;2020-04-09;290000;Vente;17288
17289;2020-04-10;50000;Vente;17289
17290;2020-04-10;108000;Vente;17290
17291;2020-04-10;195000;Vente;17291
17292;2020-04-10;250000;Vente;17292
17293;2020-04-10;314000;Vente;17293
17294;2020-04-10;215000;Vente;17294
17295;2020-04-10;177600;Vente;17295
17296;2020-04-10;154000;Vente;17296
17297;2020-04-10;80400;Vente;17297
17298;2020-04-10;275150;Vente;17298
17299;2020-04-10;289150;Vente;17299
17300;2020-04-10;34000;Vente;17300
17301;2020-04-10;55000;Vente;17301
17302;2020-04-10;350000;Vente;17302
17303;2020-04-10;53000;Vente;17303
17304;2020-04-10;121600;Vente;17304
17305;2020-04-10;80000;Vente;17305
17306;2020-04-10;65000;Vente;17306
17307;2020-04-10;250000;Vente;17307
17308;2020-04-10;525000;Vente;17308
17309;2020-04-10;94000;Vente;17309
17310;2020-04-10;160800;Vente;17310
17311;2020-04-10;78000;Vente;17311
17312;2020-04-10;70900;Vente;17312
17313;2020-04-10;142000;Vente;17313
17314;2020-04-10;227000;Vente;17314
17315;2020-04-10;91980;Vente;17315
17316;2020-04-10;109000;Vente;17316
17317;2020-04-10;79900;Vente;17317
17318;2020-04-10;307000;Vente;17318
17319;2020-04-10;694000;Vente;17319
17320;2020-04-10;62000;Vente;17320
17321;2020-04-10;120420;Vente;17321
17322;2020-04-10;130300;Vente;17322
17323;2020-04-10;104550;Vente;17323
17324;2020-04-10;347900;Vente;17324
17325;2020-04-10;131131;Vente;17325
17326;2020-04-10;99000;Vente;17326
17327;2020-04-10;78600;Vente;17327
17328;2020-04-10;44537;Vente;17328
17329;2020-04-10;241000;Vente;17329
17330;2020-04-10;137488;Vente;17330
17331;2020-04-10;68000;Vente;17331
17332;2020-04-10;200000;Vente;17332
17333;2020-04-10;137000;Vente;17333
17334;2020-04-10;124900;Vente;17334
17335;2020-04-10;77000;Vente;17335
17336;2020-04-10;79200;Vente;17336
17337;2020-04-10;275000;Vente;17337
17338;2020-04-10;84000;Vente;17338
17339;2020-04-10;52000;Vente;17339
17340;2020-04-10;51990;Vente;17340
17341;2020-04-10;89000;Vente;17341
17342;2020-04-10;91750;Vente;17342
17343;2020-04-10;196000;Vente;17343
17344;2020-04-10;102500;Vente;17344
17345;2020-04-10;198000;Vente;17345
17346;2020-04-10;93000;Vente;17346
17347;2020-04-10;144000;Vente;17347
17348;2020-04-10;68000;Vente;17348
17349;2020-04-10;127000;Vente;17349
17350;2020-04-10;264700;Vente;17350
17351;2020-04-10;186750;Vente;17351
17352;2020-04-10;70000;Vente;17352
17353;2020-04-10;223650;Vente;17353
17354;2020-04-10;370000;Vente;17354
17355;2020-04-10;329000;Vente;17355
17356;2020-04-10;37500;Vente;17356
17357;2020-04-10;120560;Vente;17357
17358;2020-04-10;65000;Vente;17358
17359;2020-04-10;77500;Vente;17359
17360;2020-04-10;180000;Vente;17360
17361;2020-04-10;872850;Vente;17361
17362;2020-04-10;157800;Vente;17362
17363;2020-04-10;70000;Vente;17363
17364;2020-04-10;171100;Vente;17364
17365;2020-04-10;225450;Vente;17365
17366;2020-04-10;329900;Vente;17366
17367;2020-04-10;482900;Vente;17367
17368;2020-04-10;183090;Vente;17368
17369;2020-04-10;69335;Vente;17369
17370;2020-04-10;336000;Vente;17370
17371;2020-04-10;345870;Vente;17371
17372;2020-04-10;169000;Vente;17372
17373;2020-04-10;316250;Vente;17373
17374;2020-04-10;296000;Vente;17374
17375;2020-04-10;372000;Vente;17375
17376;2020-04-10;184800;Vente;17376
17377;2020-04-10;77379;Vente;17377
17378;2020-04-10;23500;Vente;17378
17379;2020-04-10;276937;Vente;17379
17380;2020-04-10;137505;Vente;17380
17381;2020-04-10;100000;Vente;17381
17382;2020-04-10;437500;Vente;17382
17383;2020-04-10;84680;Vente;17383
17384;2020-04-10;170000;Vente;17384
17385;2020-04-10;190000;Vente;17385
17386;2020-04-10;320000;Vente;17386
17387;2020-04-10;415000;Vente;17387
17388;2020-04-10;920000;Vente;17388
17389;2020-04-10;1292500;Vente;17389
17390;2020-04-10;601500;Vente;17390
17391;2020-04-10;420507;Vente;17391
17392;2020-04-10;428000;Vente;17392
17393;2020-04-10;752000;Vente;17393
17394;2020-04-10;1335000;Vente;17394
17395;2020-04-10;1782000;Vente;17395
17396;2020-04-10;835000;Vente;17396
17397;2020-04-10;3100000;Vente;17397
17398;2020-04-10;413020;Vente;17398
17399;2020-04-10;147000;Vente;17399
17400;2020-04-10;696000;Vente;17400
17401;2020-04-10;46200;Vente;17401
17402;2020-04-10;277300;Vente;17402
17403;2020-04-10;235000;Vente;17403
17404;2020-04-10;136300;Vente;17404
17405;2020-04-10;150000;Vente;17405
17406;2020-04-10;126621;Vente;17406
17407;2020-04-10;138000;Vente;17407
17408;2020-04-10;230862;Vente;17408
17409;2020-04-10;112000;Vente;17409
17410;2020-04-10;255000;Vente;17410
17411;2020-04-10;372000;Vente;17411
17412;2020-04-10;57500;Vente;17412
17413;2020-04-10;175000;Vente;17413
17414;2020-04-10;134250;Vente;17414
17415;2020-04-10;310000;Vente;17415
17416;2020-04-10;253682;Vente;17416
17417;2020-04-10;219500;Vente;17417
17418;2020-04-10;410000;Vente;17418
17419;2020-04-10;221000;Vente;17419
17420;2020-04-10;68680;Vente;17420
17421;2020-04-10;164000;Vente;17421
17422;2020-04-10;230000;Vente;17422
17423;2020-04-10;110000;Vente;17423
17424;2020-04-10;276300;Vente;17424
17425;2020-04-10;389350;Vente;17425
17426;2020-04-10;341000;Vente;17426
17427;2020-04-10;120000;Vente;17427
17428;2020-04-10;327150;Vente;17428
17429;2020-04-10;180000;Vente;17429
17430;2020-04-10;242500;Vente;17430
17431;2020-04-10;372300;Vente;17431
17432;2020-04-10;259000;Vente;17432
17433;2020-04-10;274000;Vente;17433
17434;2020-04-10;142000;Vente;17434
17435;2020-04-10;145000;Vente;17435
17436;2020-04-10;172000;Vente;17436
17437;2020-04-10;186000;Vente;17437
17438;2020-04-10;105000;Vente;17438
17439;2020-04-11;95000;Vente;17439
17440;2020-04-11;55000;Vente;17440
17441;2020-04-11;245129;Vente;17441
17442;2020-04-11;229000;Vente;17442
17443;2020-04-14;92500;Vente;17443
17444;2020-04-14;147000;Vente;17444
17445;2020-04-14;118408;Vente;17445
17446;2020-04-14;106000;Vente;17446
17447;2020-04-14;85000;Vente;17447
17448;2020-04-14;93000;Vente;17448
17449;2020-04-14;193340;Vente;17449
17450;2020-04-14;137000;Vente;17450
17451;2020-04-14;118000;Vente;17451
17452;2020-04-14;107000;Vente;17452
17453;2020-04-14;107300;Vente;17453
17454;2020-04-14;193000;Vente;17454
17455;2020-04-14;60000;Vente;17455
17456;2020-04-14;177500;Vente;17456
17457;2020-04-14;209370;Vente;17457
17458;2020-04-14;232760;Vente;17458
17459;2020-04-14;131000;Vente;17459
17460;2020-04-14;126900;Vente;17460
17461;2020-04-14;137800;Vente;17461
17462;2020-04-14;155100;Vente;17462
17463;2020-04-14;73000;Vente;17463
17464;2020-04-14;140000;Vente;17464
17465;2020-04-14;153500;Vente;17465
17466;2020-04-14;122500;Vente;17466
17467;2020-04-14;31000;Vente;17467
17468;2020-04-14;265000;Vente;17468
17469;2020-04-14;146500;Vente;17469
17470;2020-04-14;291320;Vente;17470
